frame_index,timestamp,signal,trial
787,1761933377.8660235,posttrial,6
788,1761933377.9170275,posttrial,6
789,1761933377.9660146,posttrial,6
790,1761933378.016007,posttrial,6
791,1761933378.0669985,posttrial,6
792,1761933378.1169899,posttrial,6
793,1761933378.165982,posttrial,6
794,1761933378.2159753,posttrial,6
795,1761933378.2669666,posttrial,6
796,1761933378.3160453,posttrial,6
797,1761933378.3829477,posttrial,6
798,1761933378.43194,posttrial,6
799,1761933378.481932,posttrial,6
800,1761933378.531925,posttrial,6
801,1761933378.5829163,posttrial,6
802,1761933378.631908,posttrial,6
803,1761933378.6828992,posttrial,6
804,1761933378.7318933,posttrial,6
805,1761933378.782883,posttrial,6
806,1761933378.8348746,posttrial,6
807,1761933378.8828669,posttrial,6
808,1761933378.9318597,posttrial,6
809,1761933378.9828508,posttrial,6
810,1761933379.0348432,posttrial,6
811,1761933379.0828347,posttrial,6
812,1761933379.1308281,posttrial,6
813,1761933379.182819,posttrial,6
814,1761933379.249808,posttrial,6
815,1761933379.3008,posttrial,6
816,1761933379.349793,posttrial,6
817,1761933379.3997853,posttrial,6
818,1761933379.449776,posttrial,6
819,1761933379.5017684,posttrial,6
820,1761933379.549761,posttrial,6
821,1761933379.5997522,posttrial,6
822,1761933379.648744,posttrial,6
823,1761933379.6997359,posttrial,6
824,1761933379.7497294,posttrial,6
825,1761933379.7997208,posttrial,6
826,1761933379.849712,posttrial,6
827,1761933379.8997037,posttrial,6
828,1761933379.9496977,posttrial,6
829,1761933379.9996946,posttrial,6
830,1761933380.064678,posttrial,6
831,1761933380.1146693,posttrial,6
832,1761933380.1666622,posttrial,6
833,1761933380.2166536,posttrial,6
834,1761933380.2666447,posttrial,6
835,1761933380.3176365,posttrial,6
836,1761933380.3656297,posttrial,6
837,1761933380.4166222,posttrial,6
838,1761933380.464614,posttrial,6
839,1761933380.516605,posttrial,6
840,1761933380.5665977,posttrial,6
841,1761933380.6165895,posttrial,6
842,1761933380.6665812,posttrial,6
843,1761933380.715574,posttrial,6
844,1761933380.7645657,posttrial,6
845,1761933380.8155587,posttrial,6
846,1761933380.8655503,posttrial,6
847,1761933380.93054,posttrial,6
848,1761933380.9815338,posttrial,6
849,1761933381.0315235,posttrial,6
850,1761933381.084527,posttrial,6
851,1761933381.1315074,posttrial,6
852,1761933381.1815002,posttrial,6
853,1761933381.2314909,posttrial,6
854,1761933381.2804825,posttrial,6
855,1761933381.3314753,posttrial,6
856,1761933381.3824673,posttrial,6
857,1761933381.4314587,posttrial,6
858,1761933381.4824517,posttrial,6
859,1761933381.5324445,posttrial,6
860,1761933381.5564394,flash,7
861,1761933381.5994613,flash,7
862,1761933381.649423,flash,7
863,1761933381.717412,flash,7
864,1761933381.7664042,flash,7
865,1761933381.824395,flash,7
866,1761933381.866396,flash,7
867,1761933381.9163802,flash,7
868,1761933381.9663725,flash,7
869,1761933382.0153646,flash,7
870,1761933382.051359,posttrial,7
871,1761933382.1153555,posttrial,7
872,1761933382.1673403,posttrial,7
873,1761933382.215339,posttrial,7
874,1761933382.2663713,posttrial,7
875,1761933382.316316,posttrial,7
876,1761933382.364309,posttrial,7
877,1761933382.4192996,posttrial,7
878,1761933382.4662917,posttrial,7
879,1761933382.5152843,posttrial,7
880,1761933382.5642772,posttrial,7
881,1761933382.6172683,posttrial,7
882,1761933382.6662595,posttrial,7
883,1761933382.7162545,posttrial,7
884,1761933382.765244,posttrial,7
885,1761933382.8152359,posttrial,7
886,1761933382.8662288,posttrial,7
887,1761933382.9152277,posttrial,7
888,1761933382.9652119,posttrial,7
889,1761933383.024203,posttrial,7
890,1761933383.0821939,posttrial,7
891,1761933383.1331866,posttrial,7
892,1761933383.182177,posttrial,7
893,1761933383.2311692,posttrial,7
894,1761933383.282161,posttrial,7
895,1761933383.3311536,posttrial,7
896,1761933383.383146,posttrial,7
897,1761933383.4311385,posttrial,7
898,1761933383.4821293,posttrial,7
899,1761933383.5311224,posttrial,7
900,1761933383.5831134,posttrial,7
901,1761933383.6301064,posttrial,7
902,1761933383.680098,posttrial,7
903,1761933383.7300892,posttrial,7
904,1761933383.7820811,posttrial,7
905,1761933383.831074,posttrial,7
906,1761933383.8800676,posttrial,7
907,1761933383.9520838,posttrial,7
908,1761933383.999046,posttrial,7
909,1761933384.0500376,posttrial,7
910,1761933384.1000297,posttrial,7
911,1761933384.1510224,posttrial,7
912,1761933384.1990137,posttrial,7
913,1761933384.249007,posttrial,7
914,1761933384.298998,posttrial,7
915,1761933384.3489904,posttrial,7
916,1761933384.403981,posttrial,7
917,1761933384.4469745,posttrial,7
918,1761933384.496966,posttrial,7
919,1761933384.548958,posttrial,7
920,1761933384.59895,posttrial,7
921,1761933384.6489415,posttrial,7
922,1761933384.6999338,posttrial,7
923,1761933384.765924,posttrial,7
924,1761933384.8159153,posttrial,7
925,1761933384.863908,posttrial,7
926,1761933384.9139004,posttrial,7
927,1761933384.9798884,posttrial,7
928,1761933385.0158834,posttrial,7
929,1761933385.065887,posttrial,7
930,1761933385.1158667,posttrial,7
931,1761933385.1658585,posttrial,7
932,1761933385.2148511,posttrial,7
933,1761933385.2658424,posttrial,7
934,1761933385.3148353,posttrial,7
935,1761933385.3658273,posttrial,7
936,1761933385.4158232,posttrial,7
937,1761933385.4658983,posttrial,7
938,1761933385.515852,posttrial,7
939,1761933385.5658717,posttrial,7
940,1761933385.6148307,posttrial,7
941,1761933385.6638231,posttrial,7
942,1761933385.730813,posttrial,7
943,1761933385.7818053,posttrial,7
944,1761933385.830797,posttrial,7
945,1761933385.8827887,posttrial,7
946,1761933385.9307811,posttrial,7
947,1761933385.9807851,posttrial,7
948,1761933386.0298147,posttrial,7
949,1761933386.0817559,posttrial,7
950,1761933386.130751,posttrial,7
951,1761933386.1817398,posttrial,7
952,1761933386.230733,posttrial,7
953,1761933386.2817242,posttrial,7
954,1761933386.3327157,posttrial,7
955,1761933386.3817086,posttrial,7
956,1761933386.4307005,posttrial,7
957,1761933386.480693,posttrial,7
958,1761933386.5306845,posttrial,7
959,1761933386.5986738,posttrial,7
960,1761933386.6506658,posttrial,7
961,1761933386.698657,posttrial,7
962,1761933386.7546506,posttrial,7
963,1761933386.7996502,posttrial,7
964,1761933386.847633,posttrial,7
965,1761933386.8976254,posttrial,7
966,1761933386.9486184,posttrial,7
967,1761933386.9986086,posttrial,7
968,1761933387.0486007,posttrial,7
969,1761933387.065598,flash,8
970,1761933387.1155899,flash,8
971,1761933387.1665823,flash,8
972,1761933387.215574,flash,8
973,1761933387.282563,flash,8
974,1761933387.3305564,flash,8
975,1761933387.3815472,flash,8
976,1761933387.43054,flash,8
977,1761933387.483531,flash,8
978,1761933387.5305247,flash,8
979,1761933387.5675175,posttrial,8
980,1761933387.61451,posttrial,8
981,1761933387.6635036,posttrial,8
982,1761933387.730492,posttrial,8
983,1761933387.7824829,posttrial,8
984,1761933387.8304763,posttrial,8
985,1761933387.8824668,posttrial,8
986,1761933387.93046,posttrial,8
987,1761933387.984451,posttrial,8
988,1761933388.0304444,posttrial,8
989,1761933388.082435,posttrial,8
990,1761933388.130429,posttrial,8
991,1761933388.1814194,posttrial,8
992,1761933388.2304118,posttrial,8
993,1761933388.2874017,posttrial,8
994,1761933388.3293953,posttrial,8
995,1761933388.3823876,posttrial,8
996,1761933388.4303799,posttrial,8
997,1761933388.4813707,posttrial,8
998,1761933388.54836,posttrial,8
999,1761933388.598352,posttrial,8
1000,1761933388.6483445,posttrial,8
1001,1761933388.699425,posttrial,8
1002,1761933388.7483277,posttrial,8
1003,1761933388.7993197,posttrial,8
1004,1761933388.8483136,posttrial,8
1005,1761933388.8993037,posttrial,8
1006,1761933388.9482973,posttrial,8
1007,1761933388.9982889,posttrial,8
1008,1761933389.04628,posttrial,8
1009,1761933389.100272,posttrial,8
1010,1761933389.1482642,posttrial,8
1011,1761933389.198256,posttrial,8
1012,1761933389.247248,posttrial,8
1013,1761933389.29824,posttrial,8
1014,1761933389.3482318,posttrial,8
1015,1761933389.4152205,posttrial,8
1016,1761933389.465214,posttrial,8
1017,1761933389.515206,posttrial,8
1018,1761933389.5643895,posttrial,8
1019,1761933389.6133392,posttrial,8
1020,1761933389.6643326,posttrial,8
1021,1761933389.7133155,posttrial,8
1022,1761933389.7653067,posttrial,8
1023,1761933389.8142993,posttrial,8
1024,1761933389.865299,posttrial,8
1025,1761933389.913284,posttrial,8
1026,1761933389.9652748,posttrial,8
1027,1761933390.014355,posttrial,8
1028,1761933390.0642664,posttrial,8
1029,1761933390.1142504,posttrial,8
1030,1761933390.1652427,posttrial,8
1031,1761933390.215235,posttrial,8
1032,1761933390.2642484,posttrial,8
1033,1761933390.3122191,posttrial,8
1034,1761933390.3812077,posttrial,8
1035,1761933390.4302013,posttrial,8
1036,1761933390.4831927,posttrial,8
1037,1761933390.529184,posttrial,8
1038,1761933390.5811763,posttrial,8
1039,1761933390.6301694,posttrial,8
1040,1761933390.6801612,posttrial,8
1041,1761933390.7311532,posttrial,8
1042,1761933390.7831447,posttrial,8
1043,1761933390.8301363,posttrial,8
1044,1761933390.8821285,posttrial,8
1045,1761933390.929121,posttrial,8
1046,1761933390.981112,posttrial,8
1047,1761933391.0291038,posttrial,8
1048,1761933391.0810962,posttrial,8
1049,1761933391.1300883,posttrial,8
1050,1761933391.1980767,posttrial,8
1051,1761933391.2510684,posttrial,8
1052,1761933391.298061,posttrial,8
1053,1761933391.3480525,posttrial,8
1054,1761933391.3980467,posttrial,8
1055,1761933391.4480379,posttrial,8
1056,1761933391.498118,posttrial,8
1057,1761933391.5481083,posttrial,8
1058,1761933391.5970137,posttrial,8
1059,1761933391.6480045,posttrial,8
1060,1761933391.698997,posttrial,8
1061,1761933391.7479885,posttrial,8
1062,1761933391.7979817,posttrial,8
1063,1761933391.8479724,posttrial,8
1064,1761933391.8999653,posttrial,8
1065,1761933391.9479563,posttrial,8
1066,1761933391.9989486,posttrial,8
1067,1761933392.064938,posttrial,8
1068,1761933392.1139367,posttrial,8
1069,1761933392.1649218,posttrial,8
1070,1761933392.2129145,posttrial,8
1071,1761933392.2649066,posttrial,8
1072,1761933392.3148983,posttrial,8
1073,1761933392.3648899,posttrial,8
1074,1761933392.4138813,posttrial,8
1075,1761933392.464874,posttrial,8
1076,1761933392.5138655,posttrial,8
1077,1761933392.5648572,posttrial,8
1078,1761933392.619357,flash,9
1079,1761933392.6550448,flash,9
1080,1761933392.6992278,flash,9
1081,1761933392.748218,flash,9
1082,1761933392.7972116,flash,9
1083,1761933392.8482025,flash,9
1084,1761933392.9002438,flash,9
1085,1761933392.9482749,flash,9
1086,1761933392.9981778,flash,9
1087,1761933393.0491707,flash,9
1088,1761933393.0811675,posttrial,9
1089,1761933393.1311586,posttrial,9
1090,1761933393.1961572,posttrial,9
1091,1761933393.246146,posttrial,9
1092,1761933393.2971313,posttrial,9
1093,1761933393.3481226,posttrial,9
1094,1761933393.398115,posttrial,9
1095,1761933393.448106,posttrial,9
1096,1761933393.500098,posttrial,9
1097,1761933393.5480905,posttrial,9
1098,1761933393.5980816,posttrial,9
1099,1761933393.6470737,posttrial,9
1100,1761933393.6960669,posttrial,9
1101,1761933393.7480576,posttrial,9
1102,1761933393.7980502,posttrial,9
1103,1761933393.8480427,posttrial,9
1104,1761933393.897034,posttrial,9
1105,1761933393.9480264,posttrial,9
1106,1761933393.9980178,posttrial,9
1107,1761933394.0640073,posttrial,9
1108,1761933394.1139991,posttrial,9
1109,1761933394.1639912,posttrial,9
1110,1761933394.2139835,posttrial,9
1111,1761933394.263975,posttrial,9
1112,1761933394.3139668,posttrial,9
1113,1761933394.3639593,posttrial,9
1114,1761933394.4149506,posttrial,9
1115,1761933394.462943,posttrial,9
1116,1761933394.5139346,posttrial,9
1117,1761933394.5649276,posttrial,9
1118,1761933394.6139188,posttrial,9
1119,1761933394.6639113,posttrial,9
1120,1761933394.7149038,posttrial,9
1121,1761933394.7638958,posttrial,9
1122,1761933394.813888,posttrial,9
1123,1761933394.8638785,posttrial,9
1124,1761933394.9288683,posttrial,9
1125,1761933394.98086,posttrial,9
1126,1761933395.029853,posttrial,9
1127,1761933395.0828435,posttrial,9
1128,1761933395.1288369,posttrial,9
1129,1761933395.1808288,posttrial,9
1130,1761933395.2288208,posttrial,9
1131,1761933395.2828116,posttrial,9
1132,1761933395.3288045,posttrial,9
1133,1761933395.3807957,posttrial,9
1134,1761933395.4287884,posttrial,9
1135,1761933395.4847794,posttrial,9
1136,1761933395.5287724,posttrial,9
1137,1761933395.5797734,posttrial,9
1138,1761933395.6287587,posttrial,9
1139,1761933395.681748,posttrial,9
1140,1761933395.730739,posttrial,9
1141,1761933395.7957292,posttrial,9
1142,1761933395.8477225,posttrial,9
1143,1761933395.8977134,posttrial,9
1144,1761933395.9457116,posttrial,9
1145,1761933395.9966972,posttrial,9
1146,1761933396.0476885,posttrial,9
1147,1761933396.0996802,posttrial,9
1148,1761933396.1476731,posttrial,9
1149,1761933396.1956658,posttrial,9
1150,1761933396.2516582,posttrial,9
1151,1761933396.2976515,posttrial,9
1152,1761933396.3467293,posttrial,9
1153,1761933396.397633,posttrial,9
1154,1761933396.449624,posttrial,9
1155,1761933396.4976163,posttrial,9
1156,1761933396.5476096,posttrial,9
1157,1761933396.597638,posttrial,9
1158,1761933396.6475987,posttrial,9
1159,1761933396.697585,posttrial,9
1160,1761933396.7645748,posttrial,9
1161,1761933396.8135664,posttrial,9
1162,1761933396.8635576,posttrial,9
1163,1761933396.91355,posttrial,9
1164,1761933396.9635425,posttrial,9
1165,1761933397.0215335,posttrial,9
1166,1761933397.0635257,posttrial,9
1167,1761933397.1135175,posttrial,9
1168,1761933397.1635103,posttrial,9
1169,1761933397.2145016,posttrial,9
1170,1761933397.264494,posttrial,9
1171,1761933397.3134868,posttrial,9
1172,1761933397.3635283,posttrial,9
1173,1761933397.4144764,posttrial,9
1174,1761933397.4644623,posttrial,9
1175,1761933397.513453,posttrial,9
1176,1761933397.5654452,posttrial,9
1177,1761933397.6134377,posttrial,9
1178,1761933397.6804268,posttrial,9
1179,1761933397.7284193,posttrial,9
1180,1761933397.781411,posttrial,9
1181,1761933397.8284037,posttrial,9
1182,1761933397.8813953,posttrial,9
1183,1761933397.928388,posttrial,9
1184,1761933397.980379,posttrial,9
1185,1761933398.0303705,posttrial,9
1186,1761933398.0763643,posttrial,9
